,count,count_no_rt
2020-02-06,5744.0,60.0
2020-02-07,3990.0,60.0
2020-02-08,1616.0,47.0
2020-02-09,916.0,90.0
2020-02-10,238.0,53.0
2020-02-11,301.0,61.0
2020-02-12,346.0,52.0
2020-02-13,238.0,45.0
2020-02-14,178.0,42.0
2020-02-15,129.0,45.0
2020-02-16,101.0,32.0
2020-02-17,118.0,47.0
2020-02-18,133.0,38.0
2020-02-19,397.0,48.0
2020-02-20,310.0,36.0
2020-02-21,150.0,45.0
2020-02-22,177.0,28.0
2020-02-23,206.0,43.0
2020-02-24,119.0,44.0
2020-02-25,207.0,56.0
2020-02-26,433.0,68.0
2020-02-27,163.0,39.0
2020-02-28,112.0,50.0
2020-02-29,130.0,63.0
2020-03-01,125.0,45.0
2020-03-02,306.0,68.0
2020-03-03,169.0,47.0
2020-03-04,117.0,33.0
2020-03-05,211.0,71.0
2020-03-06,177.0,61.0
2020-03-07,92.0,42.0
2020-03-08,111.0,31.0
2020-03-09,94.0,28.0
2020-03-10,104.0,35.0
2020-03-11,96.0,35.0
2020-03-12,95.0,19.0
2020-03-13,86.0,22.0
2020-03-14,70.0,21.0
2020-03-15,115.0,17.0
2020-03-16,72.0,17.0
2020-03-17,41.0,16.0
2020-03-18,64.0,23.0
2020-03-19,41.0,14.0
2020-03-20,39.0,19.0
2020-03-21,37.0,15.0
2020-03-22,58.0,10.0
2020-03-23,73.0,17.0
2020-03-24,61.0,17.0
2020-03-25,62.0,18.0
2020-03-26,50.0,19.0
2020-03-27,41.0,22.0
2020-03-28,37.0,14.0
2020-03-29,58.0,18.0
2020-03-30,38.0,15.0
2020-03-31,48.0,21.0
2020-04-01,59.0,20.0
2020-04-02,361.0,20.0
2020-04-03,282.0,27.0
2020-04-04,129.0,33.0
2020-04-05,86.0,26.0
2020-04-06,107.0,26.0
2020-04-07,100.0,40.0
2020-04-08,140.0,44.0
2020-04-09,185.0,57.0
2020-04-10,147.0,57.0
2020-04-11,142.0,48.0
2020-04-12,148.0,51.0
2020-04-13,136.0,39.0
2020-04-14,131.0,56.0
2020-04-15,99.0,42.0
2020-04-16,121.0,41.0
2020-04-17,130.0,40.0
2020-04-18,348.0,53.0
2020-04-19,366.0,61.0
2020-04-20,179.0,61.0
2020-04-21,83.0,34.0
2020-04-22,171.0,41.0
2020-04-23,235.0,45.0
2020-04-24,175.0,31.0
2020-04-25,102.0,54.0
2020-04-26,82.0,35.0
2020-04-27,101.0,53.0
2020-04-28,868.0,75.0
2020-04-29,495.0,71.0
2020-04-30,3563.0,94.0
2020-05-01,1487.0,88.0
2020-05-02,303.0,51.0
2020-05-03,360.0,92.0
2020-05-04,208.0,78.0
2020-05-05,583.0,146.0
2020-05-06,5786.0,299.0
2020-05-07,7227.0,559.0
2020-05-08,1674.0,289.0
2020-05-09,851.0,175.0
2020-05-10,448.0,133.0
2020-05-11,342.0,134.0
2020-05-12,633.0,133.0
2020-05-13,494.0,131.0
2020-05-14,400.0,92.0
2020-05-15,271.0,84.0
2020-05-16,210.0,63.0
2020-05-17,195.0,78.0
2020-05-18,250.0,82.0
2020-05-19,214.0,86.0
2020-05-20,1132.0,83.0
2020-05-21,434.0,59.0
2020-05-22,306.0,113.0
2020-05-23,193.0,61.0
2020-05-24,293.0,55.0
2020-05-25,346.0,75.0
2020-05-26,30744.0,2718.0
2020-05-27,189163.0,26652.0
2020-05-28,598077.0,77821.0
2020-05-29,332465.0,43445.0
2020-05-30,366381.0,33810.0
2020-05-31,422613.0,38608.0
2020-06-01,440084.0,45267.0
2020-06-02,500187.0,45986.0
2020-06-03,309697.0,26226.0
2020-06-04,281425.0,30567.0
2020-06-05,188239.0,20146.0
2020-06-06,254627.0,19749.0
2020-06-07,258413.0,16470.0
2020-06-08,157717.0,11173.0
2020-06-09,118700.0,7605.0
2020-06-10,73875.0,7624.0
2020-06-11,101045.0,6780.0
2020-06-12,114588.0,7223.0
2020-06-13,135696.0,7759.0
2020-06-14,106931.0,6600.0
2020-06-15,62981.0,5456.0
2020-06-16,36845.0,3781.0
2020-06-17,33275.0,4645.0
2020-06-18,43901.0,4777.0
2020-06-19,48754.0,6474.0
2020-06-20,39105.0,3873.0
2020-06-21,26584.0,3764.0
2020-06-22,31364.0,3562.0
2020-06-23,36263.0,3460.0
2020-06-24,23526.0,2630.0
2020-06-25,23597.0,3423.0
2020-06-26,27699.0,2757.0
2020-06-27,27793.0,2331.0
2020-06-28,24046.0,2136.0
2020-06-29,50007.0,2184.0
2020-06-30,34956.0,2451.0
2020-07-01,38867.0,1980.0
2020-07-02,16662.0,2157.0
2020-07-03,10924.0,1954.0
2020-07-04,18816.0,2385.0
2020-07-05,26155.0,2371.0
2020-07-06,22175.0,2164.0
2020-07-07,21091.0,1899.0
2020-07-08,18252.0,2097.0
2020-07-09,19256.0,1874.0
2020-07-10,21820.0,1446.0
2020-07-11,11799.0,1170.0
2020-07-12,10663.0,1491.0
2020-07-13,15673.0,1657.0
2020-07-14,12867.0,1431.0
2020-07-15,12630.0,1633.0
2020-07-16,13738.0,1528.0
2020-07-17,11634.0,1676.0
2020-07-18,10177.0,1740.0
2020-07-19,9373.0,1182.0
2020-07-20,9087.0,1328.0
2020-07-21,13716.0,1506.0
2020-07-22,11303.0,1525.0
2020-07-23,13817.0,1549.0
2020-07-24,15498.0,1189.0
2020-07-25,23384.0,1470.0
2020-07-26,20100.0,1516.0
2020-07-27,15754.0,1345.0
2020-07-28,11828.0,1392.0
2020-07-29,12679.0,1179.0
2020-07-30,8272.0,1294.0
2020-07-31,7476.0,1220.0
2020-08-01,8287.0,1229.0
2020-08-02,7902.0,960.0
2020-08-03,12087.0,1074.0
2020-08-04,9051.0,1283.0
2020-08-05,5990.0,963.0
2020-08-06,3905.0,904.0
2020-08-07,3718.0,858.0
2020-08-08,6538.0,702.0
2020-08-09,5750.0,773.0
2020-08-10,12349.0,1095.0
2020-08-11,5988.0,852.0
2020-08-12,5139.0,712.0
2020-08-13,11368.0,905.0
2020-08-14,7922.0,658.0
2020-08-15,4256.0,736.0
2020-08-16,6432.0,683.0
2020-08-17,11334.0,1062.0
2020-08-18,7216.0,711.0
2020-08-19,7268.0,1057.0
2020-08-20,7480.0,765.0
2020-08-21,7545.0,717.0
2020-08-22,7350.0,760.0
2020-08-23,8461.0,884.0
2020-08-24,62834.0,4992.0
2020-08-25,24003.0,2438.0
2020-08-26,27099.0,5108.0
2020-08-27,29141.0,5154.0
2020-08-28,25415.0,3094.0
2020-08-29,20033.0,1807.0
2020-08-30,19957.0,1816.0
2020-08-31,9073.0,1247.0
2020-09-01,7724.0,1225.0
2020-09-02,12026.0,1210.0
2020-09-03,11728.0,1414.0
2020-09-04,11103.0,1071.0
2020-09-05,9080.0,1243.0
2020-09-06,7123.0,965.0
2020-09-07,7307.0,1014.0
2020-09-08,4665.0,882.0
2020-09-09,4113.0,865.0
2020-09-10,3041.0,851.0
2020-09-11,3594.0,853.0
2020-09-12,4389.0,784.0
2020-09-13,10720.0,1381.0
2020-09-14,5090.0,971.0
2020-09-15,3742.0,773.0
2020-09-16,4183.0,666.0
2020-09-17,2789.0,730.0
2020-09-18,3650.0,533.0
2020-09-19,3127.0,560.0
2020-09-20,3386.0,582.0
2020-09-21,4328.0,633.0
2020-09-22,3110.0,604.0
2020-09-23,15760.0,2501.0
2020-09-24,11093.0,1636.0
2020-09-25,4483.0,880.0
2020-09-26,3849.0,686.0
2020-09-27,4015.0,588.0
2020-09-28,2660.0,575.0
2020-09-29,3718.0,717.0
2020-09-30,2532.0,736.0
2020-10-01,1961.0,418.0
2020-10-02,2275.0,303.0
2020-10-03,2547.0,459.0
2020-10-04,2036.0,466.0
2020-10-05,3129.0,603.0
2020-10-06,2985.0,622.0
2020-10-07,4548.0,686.0
2020-10-08,2617.0,594.0
2020-10-09,5445.0,708.0
2020-10-10,6646.0,538.0
2020-10-11,8868.0,501.0
2020-10-12,3811.0,403.0
2020-10-13,2611.0,534.0
2020-10-14,2907.0,588.0
2020-10-15,1698.0,404.0
2020-10-16,1801.0,433.0
2020-10-17,1360.0,373.0
2020-10-18,2812.0,393.0
2020-10-19,4963.0,492.0
2020-10-20,8347.0,611.0
2020-10-21,4881.0,775.0
2020-10-22,3066.0,653.0
2020-10-23,3024.0,449.0
2020-10-24,4068.0,500.0
2020-10-25,2231.0,445.0
2020-10-26,2811.0,588.0
2020-10-27,5825.0,739.0
2020-10-28,3326.0,628.0
2020-10-29,2611.0,573.0
2020-10-30,2176.0,672.0
2020-10-31,2276.0,516.0
