,count,count_no_rt
2019-10-10,12.0,5.0
2019-10-11,18.0,5.0
2019-10-12,39.0,3.0
2019-10-13,20.0,5.0
2019-10-14,21.0,8.0
2019-10-15,30.0,4.0
2019-10-16,29.0,10.0
2019-10-17,17.0,8.0
2019-10-18,16.0,6.0
2019-10-19,23.0,7.0
2019-10-20,18.0,9.0
2019-10-21,21.0,3.0
2019-10-22,19.0,6.0
2019-10-23,15.0,6.0
2019-10-24,20.0,5.0
2019-10-25,8.0,4.0
2019-10-26,6.0,4.0
2019-10-27,5.0,2.0
2019-10-28,26.0,7.0
2019-10-29,34.0,8.0
2019-10-30,14.0,8.0
2019-10-31,38.0,3.0
2019-11-01,19.0,5.0
2019-11-02,21.0,2.0
2019-11-03,32.0,9.0
2019-11-04,24.0,5.0
2019-11-05,56.0,10.0
2019-11-06,49.0,2.0
2019-11-07,37.0,6.0
2019-11-08,23.0,8.0
2019-11-09,14.0,9.0
2019-11-10,12.0,6.0
2019-11-11,21.0,7.0
2019-11-12,16.0,12.0
2019-11-13,23.0,15.0
2019-11-14,65.0,8.0
2019-11-15,31.0,5.0
2019-11-16,42.0,2.0
2019-11-17,23.0,6.0
2019-11-18,18.0,10.0
2019-11-19,25.0,4.0
2019-11-20,24.0,3.0
2019-11-21,43.0,14.0
2019-11-22,17.0,10.0
2019-11-23,35.0,9.0
2019-11-24,23.0,6.0
2019-11-25,431.0,9.0
2019-11-26,230.0,5.0
2019-11-27,126.0,7.0
2019-11-28,73.0,5.0
2019-11-29,35.0,4.0
2019-11-30,40.0,3.0
2019-12-01,22.0,3.0
2019-12-02,16.0,7.0
2019-12-03,20.0,4.0
2019-12-04,29.0,10.0
2019-12-05,98.0,6.0
2019-12-06,71.0,11.0
2019-12-07,27.0,7.0
2019-12-08,132.0,12.0
2019-12-09,33.0,8.0
2019-12-10,38.0,10.0
2019-12-11,25.0,6.0
2019-12-12,39.0,5.0
2019-12-13,47.0,7.0
2019-12-14,18.0,8.0
2019-12-15,5.0,0.0
2019-12-16,15.0,10.0
2019-12-17,15.0,4.0
2019-12-18,6.0,5.0
2019-12-19,63.0,8.0
2019-12-20,24.0,5.0
2019-12-21,24.0,1.0
2019-12-22,22.0,4.0
2019-12-23,21.0,10.0
2019-12-24,25.0,6.0
2019-12-25,14.0,4.0
2019-12-26,91.0,3.0
2019-12-27,48.0,4.0
2019-12-28,48.0,3.0
2019-12-29,28.0,5.0
2019-12-30,41.0,12.0
2019-12-31,47.0,10.0
2020-01-01,22.0,8.0
2020-01-02,104.0,10.0
2020-01-03,40.0,8.0
2020-01-04,22.0,4.0
2020-01-05,17.0,6.0
2020-01-06,17.0,5.0
2020-01-07,21.0,14.0
2020-01-08,43.0,9.0
2020-01-09,96.0,15.0
2020-01-10,46.0,7.0
2020-01-11,47.0,5.0
2020-01-12,32.0,9.0
2020-01-13,80.0,7.0
2020-01-14,43.0,1.0
2020-01-15,44.0,11.0
2020-01-16,66.0,11.0
2020-01-17,36.0,6.0
2020-01-18,21.0,5.0
2020-01-19,41.0,3.0
2020-01-20,19.0,12.0
2020-01-21,11.0,4.0
2020-01-22,25.0,6.0
2020-01-23,74.0,12.0
2020-01-24,258.0,19.0
2020-01-25,155.0,14.0
2020-01-26,65.0,12.0
2020-01-27,403.0,20.0
2020-01-28,49.0,6.0
2020-01-29,32.0,2.0
2020-01-30,69.0,13.0
2020-01-31,23.0,5.0
2020-02-01,29.0,7.0
2020-02-02,18.0,7.0
2020-02-03,23.0,6.0
2020-02-04,19.0,11.0
2020-02-05,34.0,16.0
2020-02-06,55.0,14.0
2020-02-07,23.0,9.0
2020-02-08,33.0,2.0
2020-02-09,56.0,12.0
2020-02-10,23.0,12.0
2020-02-11,17.0,10.0
2020-02-12,60.0,4.0
2020-02-13,129.0,13.0
2020-02-14,34.0,6.0
2020-02-15,35.0,5.0
2020-02-16,50.0,5.0
2020-02-17,31.0,8.0
2020-02-18,13.0,5.0
2020-02-19,29.0,10.0
2020-02-20,103.0,9.0
2020-02-21,26.0,8.0
2020-02-22,40.0,5.0
2020-02-23,55.0,12.0
2020-02-24,78.0,12.0
2020-02-25,28.0,13.0
2020-02-26,26.0,5.0
2020-02-27,44.0,8.0
2020-02-28,30.0,5.0
2020-02-29,19.0,4.0
2020-03-01,11.0,6.0
2020-03-02,41.0,8.0
2020-03-03,62.0,9.0
2020-03-04,22.0,5.0
2020-03-05,86.0,16.0
2020-03-06,63.0,4.0
2020-03-07,14.0,7.0
2020-03-08,18.0,10.0
2020-03-09,28.0,11.0
2020-03-10,11.0,8.0
2020-03-11,13.0,4.0
2020-03-12,50.0,8.0
2020-03-13,50.0,7.0
2020-03-14,20.0,9.0
2020-03-15,95.0,8.0
2020-03-16,65.0,5.0
2020-03-17,27.0,11.0
2020-03-18,19.0,10.0
2020-03-19,71.0,14.0
2020-03-20,20.0,4.0
2020-03-21,29.0,9.0
2020-03-22,22.0,7.0
2020-03-23,28.0,18.0
2020-03-24,55.0,27.0
2020-03-25,77.0,21.0
2020-03-26,30.0,15.0
2020-03-27,33.0,5.0
2020-03-28,35.0,7.0
2020-03-29,29.0,11.0
2020-03-30,36.0,10.0
2020-03-31,36.0,21.0
2020-04-01,52.0,17.0
2020-04-02,31.0,12.0
2020-04-03,56.0,13.0
2020-04-04,41.0,20.0
2020-04-05,31.0,22.0
2020-04-06,34.0,13.0
2020-04-07,20.0,11.0
2020-04-08,21.0,11.0
2020-04-09,64.0,9.0
2020-04-10,48.0,16.0
2020-04-11,61.0,25.0
2020-04-12,53.0,19.0
2020-04-13,26.0,12.0
2020-04-14,44.0,18.0
2020-04-15,39.0,16.0
2020-04-16,40.0,20.0
2020-04-17,41.0,22.0
2020-04-18,40.0,22.0
2020-04-19,46.0,11.0
2020-04-20,151.0,13.0
2020-04-21,46.0,12.0
2020-04-22,67.0,17.0
2020-04-23,41.0,12.0
2020-04-24,18.0,4.0
2020-04-25,30.0,13.0
2020-04-26,21.0,11.0
2020-04-27,34.0,7.0
2020-04-28,15.0,6.0
2020-04-29,31.0,19.0
2020-04-30,24.0,12.0
2020-05-01,54.0,13.0
2020-05-02,93.0,16.0
2020-05-03,43.0,28.0
2020-05-04,47.0,17.0
2020-05-05,67.0,18.0
2020-05-06,68.0,29.0
2020-05-07,99.0,35.0
2020-05-08,45.0,20.0
2020-05-09,34.0,16.0
2020-05-10,31.0,19.0
2020-05-11,36.0,14.0
2020-05-12,25.0,16.0
2020-05-13,25.0,17.0
2020-05-14,32.0,22.0
2020-05-15,26.0,10.0
2020-05-16,32.0,12.0
2020-05-17,63.0,11.0
2020-05-18,55.0,16.0
2020-05-19,53.0,18.0
2020-05-20,33.0,13.0
2020-05-21,23.0,7.0
2020-05-22,30.0,13.0
2020-05-23,14.0,4.0
2020-05-24,48.0,14.0
2020-05-25,27.0,8.0
2020-05-26,130.0,68.0
2020-05-27,18013.0,1424.0
2020-05-28,7754.0,869.0
2020-05-29,3706.0,612.0
2020-05-30,62753.0,824.0
2020-05-31,9916.0,1658.0
2020-06-01,4255.0,1198.0
2020-06-02,7347.0,2611.0
2020-06-03,9943.0,2805.0
2020-06-04,7109.0,1861.0
2020-06-05,4796.0,1026.0
2020-06-06,5674.0,1287.0
2020-06-07,4141.0,943.0
2020-06-08,3973.0,815.0
2020-06-09,3516.0,659.0
2020-06-10,2986.0,765.0
2020-06-11,2904.0,644.0
2020-06-12,2590.0,610.0
2020-06-13,5884.0,772.0
2020-06-14,3561.0,664.0
2020-06-15,2364.0,545.0
2020-06-16,2223.0,363.0
2020-06-17,1941.0,503.0
2020-06-18,2508.0,520.0
2020-06-19,2031.0,492.0
2020-06-20,2065.0,464.0
2020-06-21,1449.0,397.0
2020-06-22,1561.0,439.0
2020-06-23,1709.0,468.0
2020-06-24,848.0,266.0
2020-06-25,1212.0,290.0
2020-06-26,903.0,228.0
2020-06-27,800.0,216.0
2020-06-28,1419.0,311.0
2020-06-29,1448.0,283.0
2020-06-30,1364.0,353.0
2020-07-01,1040.0,368.0
2020-07-02,1771.0,510.0
2020-07-03,708.0,206.0
2020-07-04,1097.0,384.0
2020-07-05,1224.0,364.0
2020-07-06,1025.0,313.0
2020-07-07,862.0,294.0
2020-07-08,1021.0,247.0
2020-07-09,1106.0,331.0
2020-07-10,1421.0,337.0
2020-07-11,1000.0,214.0
2020-07-12,2208.0,463.0
2020-07-13,1666.0,425.0
2020-07-14,2062.0,508.0
2020-07-15,1099.0,307.0
2020-07-16,911.0,254.0
2020-07-17,1129.0,255.0
2020-07-18,1343.0,255.0
2020-07-19,804.0,216.0
2020-07-20,1884.0,263.0
2020-07-21,1474.0,260.0
2020-07-22,1011.0,247.0
2020-07-23,990.0,256.0
2020-07-24,1085.0,247.0
2020-07-25,901.0,238.0
2020-07-26,659.0,178.0
2020-07-27,827.0,218.0
2020-07-28,766.0,172.0
2020-07-29,580.0,121.0
2020-07-30,928.0,166.0
2020-07-31,450.0,160.0
2020-08-01,533.0,171.0
2020-08-02,432.0,150.0
2020-08-03,431.0,143.0
2020-08-04,525.0,142.0
2020-08-05,324.0,87.0
2020-08-06,631.0,106.0
2020-08-07,358.0,84.0
2020-08-08,559.0,147.0
2020-08-09,893.0,208.0
2020-08-10,438.0,151.0
2020-08-11,576.0,128.0
2020-08-12,438.0,140.0
2020-08-13,568.0,169.0
2020-08-14,794.0,221.0
2020-08-15,750.0,172.0
2020-08-16,338.0,103.0
2020-08-17,1350.0,152.0
2020-08-18,839.0,126.0
2020-08-19,1137.0,264.0
2020-08-20,771.0,185.0
2020-08-21,393.0,106.0
2020-08-22,224.0,67.0
2020-08-23,260.0,92.0
2020-08-24,756.0,168.0
2020-08-25,727.0,212.0
2020-08-26,731.0,288.0
2020-08-27,1841.0,775.0
2020-08-28,514.0,183.0
2020-08-29,367.0,138.0
2020-08-30,752.0,186.0
2020-08-31,831.0,169.0
2020-09-01,499.0,126.0
2020-09-02,453.0,108.0
2020-09-03,468.0,115.0
2020-09-04,295.0,92.0
2020-09-05,377.0,109.0
2020-09-06,386.0,113.0
2020-09-07,391.0,109.0
2020-09-08,419.0,91.0
2020-09-09,417.0,73.0
2020-09-10,305.0,84.0
2020-09-11,2637.0,570.0
2020-09-12,1168.0,182.0
2020-09-13,711.0,223.0
2020-09-14,651.0,139.0
2020-09-15,978.0,109.0
2020-09-16,487.0,110.0
2020-09-17,325.0,77.0
2020-09-18,251.0,63.0
2020-09-19,204.0,67.0
2020-09-20,179.0,77.0
2020-09-21,138.0,78.0
2020-09-22,123.0,55.0
2020-09-23,208.0,74.0
2020-09-24,371.0,122.0
2020-09-25,338.0,78.0
2020-09-26,253.0,67.0
2020-09-27,170.0,68.0
2020-09-28,107.0,47.0
2020-09-29,125.0,69.0
2020-09-30,211.0,95.0
2020-10-01,288.0,67.0
2020-10-02,297.0,94.0
2020-10-03,298.0,79.0
2020-10-04,164.0,73.0
2020-10-05,207.0,67.0
2020-10-06,183.0,93.0
2020-10-07,179.0,68.0
2020-10-08,128.0,50.0
2020-10-09,819.0,83.0
2020-10-10,227.0,81.0
2020-10-11,188.0,64.0
2020-10-12,193.0,56.0
2020-10-13,145.0,66.0
2020-10-14,118.0,65.0
2020-10-15,110.0,58.0
2020-10-16,146.0,66.0
2020-10-17,210.0,100.0
2020-10-18,176.0,94.0
2020-10-19,172.0,75.0
2020-10-20,171.0,80.0
2020-10-21,280.0,97.0
2020-10-22,343.0,109.0
2020-10-23,125.0,43.0
2020-10-24,128.0,49.0
2020-10-25,150.0,50.0
2020-10-26,186.0,72.0
2020-10-27,275.0,81.0
2020-10-28,130.0,59.0
2020-10-29,160.0,60.0
2020-10-30,110.0,60.0
2020-10-31,104.0,62.0
